"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0008406","gonad development",166,-0.362171990494662,-1.15986079640637,0.229508196721311,0.34618359657659,0.204080828615442,739,"tags=10%, list=6%, signal=10%","7026/7130/675/4436/4521/57122/3021/9289/1636/6240/2189/4678/83990/81930/259266/2175/3148"
"GO:0018212","peptidyl-tyrosine modification",128,0.350124577746464,1.15298591475448,0.234042553191489,0.351917613636364,0.207461124401914,1783,"tags=14%, list=14%, signal=12%","4908/7448/2202/4067/5621/8459/9094/2534/6714/2260/780/90/7422/5595/6868/4921/1489/5770"
"GO:0001890","placenta development",112,-0.364875747931914,-1.12644170461628,0.234375,0.351917613636364,0.207461124401914,1611,"tags=17%, list=12%, signal=15%","2624/6194/3326/6670/3280/1027/64783/9191/8728/7026/10038/10155/4216/26528/142/899/144455/10733/79733"
"GO:0051963","regulation of synapse assembly",111,0.351344252241085,1.11869654870467,0.234042553191489,0.351917613636364,0.207461124401914,1427,"tags=15%, list=11%, signal=14%","4915/57622/57463/27067/7058/57142/23096/57555/51517/375790/22883/7436/79414/9746/2260/22943/51804"
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal",115,-0.384125549541411,-1.15154951256278,0.235294117647059,0.352763193023049,0.207959607124958,902,"tags=27%, list=7%, signal=25%","139285/51588/26272/51343/107080638/51256/1407/7332/83932/23640/9978/9759/57561/26354/57162/201254/7965/7334/29997/6187/23028/10055/10054/22976/6502/57697/27338/55215/11065/5347/991"
"GO:0006633","fatty acid biosynthetic process",103,0.371193704314124,1.14148335943098,0.236842105263158,0.354547622833519,0.209011557355784,1824,"tags=17%, list=14%, signal=14%","5563/1571/3995/2946/51141/215/221955/23352/8816/23417/55902/51422/11343/60481/5740/9200/5565"
"GO:0045165","cell fate commitment",167,0.344191076826363,1.16128251351827,0.24,0.357654135338346,0.210842896715473,1481,"tags=13%, list=11%, signal=12%","56603/3714/2034/10297/2619/100170841/3716/84695/2131/6778/23770/51684/3475/4853/2260/26524/5663/22943/5371/1540/90/10890"
"GO:0050890","cognition",205,0.31997251504823,1.11110971404921,0.24,0.357654135338346,0.210842896715473,2481,"tags=24%, list=19%, signal=20%","4915/1827/50944/894/4130/2760/5621/23385/1497/151556/5641/267/1312/2534/6714/79641/22941/7436/9215/567/55902/9993/84896/2055/29767/5663/22943/23152/157680/1979/585/123016/2778/114781/1020/7991/25978/673/107/2821/28964/7248/60626/3064/80208/85358/7067/5575/4125/378"
"GO:0006066","alcohol metabolic process",248,0.316772995103085,1.08722549043367,0.24,0.357654135338346,0.210842896715473,1313,"tags=14%, list=10%, signal=13%","9227/5563/157506/427/2643/220/51635/2629/54884/4779/23780/19/9562/5092/6697/51141/3631/217/25987/51573/57104/253430/9249/7436/4864/10577/3417/27122/55902/3988/2260/403313/2055/57016"
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",123,0.352161260169737,1.11954536648004,0.240740740740741,0.358219330441553,0.211176088369071,2428,"tags=24%, list=18%, signal=20%","9518/7057/283149/81031/25805/9839/5465/201163/8848/27122/10273/64750/54778/26524/4015/10370/50515/114990/574456/6868/2615/51341/5654/5926/2734/10755/693149/64081/28996/5170"
"GO:0046034","ATP metabolic process",185,0.329142861333871,1.10017636665709,0.243243243243243,0.360757189661449,0.21267219742111,2377,"tags=22%, list=18%, signal=18%","5563/205/5208/2026/1497/7345/83440/6714/5230/226/523/5223/5465/57103/4536/201163/5236/51422/3988/230/65018/5211/5663/526/5213/3939/7167/3099/23786/4695/5315/51341/706/4535/339123/2821/271/203/26471/28964/51079"
"GO:0009199","ribonucleoside triphosphate metabolic process",213,0.316170300695761,1.098769898438,0.24390243902439,0.360757189661449,0.21267219742111,2414,"tags=23%, list=18%, signal=19%","5563/205/23433/5208/2026/1497/7345/4833/83440/8382/6714/5230/226/523/5223/5465/57103/4536/201163/5236/51422/3988/230/4832/65018/5211/5663/526/5213/3939/7167/3099/23786/4695/5315/50808/51341/706/4535/339123/2821/271/57089/203/26471/28964/51079/3615"
"GO:0090596","sensory organ morphogenesis",181,0.330233365847695,1.08636713812342,0.24390243902439,0.360757189661449,0.21267219742111,1790,"tags=15%, list=14%, signal=13%","4915/56603/2202/1295/220/27067/25861/51141/128637/4669/5797/25987/4124/24147/9215/4853/2260/27152/51804/10370/585/7422/5595/4646/358/123016/468"
"GO:0043122","regulation of canonical NF-kappaB signal transduction",242,0.294552460201203,1.06857928129375,0.243243243243243,0.360757189661449,0.21267219742111,2114,"tags=20%, list=16%, signal=17%","3162/1893/8878/64116/140885/10133/10892/8837/56674/79671/10758/81603/4055/80762/7037/142678/7128/10318/8780/11043/222068/8945/10616/3315/65018/51246/7105/1540/7088/10346/8717/574456/406971/84851/7422/4795/148022/5587/10868/7185/55223/2697/5581/6095/28512/7335/27032/339123/23291"
"GO:0045089","positive regulation of innate immune response",273,0.314752551205254,1.09762517930969,0.25,0.368675595238095,0.21734022556391,1409,"tags=14%, list=11%, signal=13%","6352/23705/3134/3133/23643/8878/57724/5817/29800/4067/1535/57169/57142/51114/4669/79671/2534/3916/6714/3920/56927/25827/57787/121260/81790/91445/7128/10318/338322/8780/81622/5819/127018/26524/51428/140609/7105/1540/8887"
"GO:0050865","regulation of cell activation",399,0.295060005437496,1.09090295911518,0.25,0.368675595238095,0.21734022556391,1267,"tags=12%, list=10%, signal=11%","6352/56603/7784/1803/2621/7057/79987/1029/114897/5270/3133/8741/140885/2896/4067/5621/975/3105/1326/10892/604/4179/2534/84524/80381/6714/84695/1209/2729/121260/80762/7037/6778/7128/64115/8744/3623/567/1051/1845/7107/80380/10193/5819/403313/861/10673"
"GO:0060560","developmental growth involved in morphogenesis",172,0.352620582484116,1.16026501854117,0.25531914893617,0.375960292118491,0.22163467218202,2176,"tags=22%, list=16%, signal=19%","84258/6586/157506/1435/27185/57142/10505/1954/2131/9962/84445/23499/118813/3475/8408/9746/65059/8828/10765/4882/780/51804/6049/406971/7422/55558/8239/23011/80128/2017/55364/1020/3676/4692/6792/2932/23327/2246"
"GO:0060537","muscle tissue development",309,0.300789980114734,1.08720167591591,0.256410256410256,0.37644824311491,0.221922327185485,1572,"tags=12%, list=12%, signal=11%","4879/56603/51778/1827/93185/115701/57493/283149/10512/30008/30001/8837/4669/9734/4209/54583/5465/23414/3475/9215/2817/4853/6548/2260/861/9150/4882/10791/22943/4015/51804/10370/90/2355/1739/5311/406971/7422"
"GO:0014706","striated muscle tissue development",289,0.292600198175062,1.04123345265002,0.256410256410256,0.37644824311491,0.221922327185485,1572,"tags=11%, list=12%, signal=10%","4879/56603/51778/1827/93185/115701/57493/283149/10512/30001/8837/4669/9734/4209/54583/5465/23414/3475/9215/2817/4853/6548/2260/861/9150/10791/22943/4015/51804/10370/90/406971/7422"
"GO:0033002","muscle cell proliferation",170,0.349268181271858,1.10879229787832,0.258064516129032,0.378316472609277,0.223023678685165,751,"tags=8%, list=6%, signal=7%","6352/4856/3162/7057/80310/3486/30008/27250/8837/3725/4209/1649/6714"
"GO:0002253","activation of immune response",371,0.291856175143869,1.05319960499525,0.26,0.380590841949778,0.224364456192179,1649,"tags=16%, list=12%, signal=15%","785/1191/710/23643/10603/8878/57724/25800/29800/4067/8934/716/5621/1535/57169/975/3105/57142/51114/10892/4669/4179/79671/2534/80381/6714/3920/56927/25827/57787/121260/81790/65125/7128/10318/338322/8780/81622/1845/8945/121665/59338/10616/3988/10384/5819/629/127018/26524/51428/5663/140609/7105/1540/8887/2355/6654/4795/84282/25921/11119"
"GO:0030324","lung development",149,0.32620427991939,1.1169672117028,0.261904761904762,0.382249807139351,0.225342442999989,1664,"tags=14%, list=13%, signal=12%","2034/21/157506/57493/147372/5310/84695/2131/4124/57333/23414/3988/1522/2260/4015/5604/4054/2355/7422/5595/5251"
"GO:0007030","Golgi organization",130,0.333729134650707,1.06382901769279,0.261904761904762,0.382249807139351,0.225342442999989,2571,"tags=33%, list=19%, signal=27%","51560/10133/9907/8934/128637/4669/3998/54732/5205/26003/55361/23207/80124/222068/10466/23423/9648/25923/5604/26259/157680/55968/10972/2804/143187/128989/5595/5587/51014/55204/57198/54808/400/23332/5862/23363/10142/91949/3064/64689/11018/399687/84272"
"GO:1900180","regulation of protein localization to nucleus",127,-0.36158589588362,-1.14492943971837,0.262295081967213,0.382256509161041,0.22534639395016,1494,"tags=27%, list=11%, signal=24%","4931/3717/11315/207/2752/4000/55929/54984/7203/23435/705/10527/7175/9258/11143/10694/55696/10574/22948/10445/3320/51574/10575/908/9818/6950/10155/10576/53371/142/5569/1894/983/5347"
"GO:0032386","regulation of intracellular transport",232,-0.317870744524294,-1.06883919535953,0.263157894736842,0.382950768992967,0.225755671348555,1498,"tags=17%, list=11%, signal=16%","2010/23557/23435/7514/143684/8086/7175/9972/4478/55696/5116/8898/7531/5108/3638/11052/258010/64328/8899/3320/51496/1660/9110/5501/9818/8241/22994/10657/10155/53371/10541/5569/27346/10212/7430/1894/580/9585/983/10615"
"GO:0072522","purine-containing compound biosynthetic process",218,0.312967157110542,1.07405400939653,0.264705882352941,0.384638606175608,0.226750678663192,1305,"tags=12%, list=10%, signal=11%","23475/4879/272/205/5164/5165/112/4833/8382/5230/226/523/5163/5465/2180/79877/4536/23417/9060/115/55902/55191/51422/3988/4832/65018/4882"
"GO:0007411","axon guidance",164,0.334481011551956,1.08315733574338,0.266666666666667,0.386920448999512,0.228095861909532,1668,"tags=15%, list=13%, signal=13%","4147/56134/23114/6586/1951/10512/10505/1954/2534/5797/2131/3798/90990/4853/11041/8828/115557/682/10678/27020/6654/7422/55558/6868/9638"
"GO:0044782","cilium organization",322,-0.308432139824728,-1.06741795036351,0.267857142857143,0.388079573934837,0.228779184804116,1185,"tags=12%, list=9%, signal=11%","22897/1874/7419/84062/84260/5116/55764/5108/200894/55329/8100/51134/116840/7802/199221/9786/84080/22994/79598/4957/25914/10198/93594/55704/9738/6103/219844/9662/117178/55835/84131/347240/132320/25886/89891/23224/145508/6790/10733"
"GO:0006164","purine nucleotide biosynthetic process",160,0.319328223217117,1.07776755304793,0.269230769230769,0.389500280741157,0.229616714441916,1305,"tags=12%, list=10%, signal=11%","23475/4879/272/205/112/4833/8382/226/523/5465/4536/9060/115/55191/51422/3988/4832/65018/4882"
"GO:0048732","gland development",307,0.303909803304547,1.08725087730613,0.27027027027027,0.39043416594437,0.230167254871874,1442,"tags=15%, list=11%, signal=13%","23705/785/5122/9076/7448/5270/1435/445/5660/220/84159/5310/3482/6715/540/10512/595/1497/57142/8837/4669/6714/2131/4124/64065/6778/7128/4864/1051/8945/27122/3988/7421/4853/2260/10765/5663/4313/5604/5371/780/7038/79144/51804/10370"
"GO:0001558","regulation of cell growth",314,0.299387782619252,1.07822217711665,0.270833333333333,0.390678068898593,0.230311039607753,1951,"tags=16%, list=15%, signal=14%","4879/1410/4856/84258/1029/6586/5270/3486/27185/3487/57142/3300/604/10505/1954/102/57446/64061/9962/23499/5465/22883/118813/55384/123879/3475/8408/6832/3490/9746/6548/51147/9150/5371/780/6049/51094/7422/55558/1601/23338/6868/6695/23011/80128/2017/56994/58191/10488/1020/2697"
"GO:0010594","regulation of endothelial cell migration",153,0.330682624588376,1.10073748885182,0.275,0.396111918604651,0.233514381884945,2795,"tags=24%, list=21%, signal=19%","3162/7057/2896/147372/1647/5641/9734/5797/6237/5606/5547/3315/23328/2260/8828/682/574456/7422/6868/54828/5587/57608/949/2821/2246/51564/6776/153090/5170/5025/10014/4204/8613/27286/10519/6678/5607"
"GO:0045619","regulation of lymphocyte differentiation",142,-0.330323335718227,-1.08076796985811,0.280701754385965,0.403737937005067,0.238010043058912,1373,"tags=15%, list=10%, signal=14%","5591/4092/3956/27166/6603/9092/6597/29117/6602/56339/55193/2547/6599/2736/865/6598/86/3146/3149/6932/2177/2175"
"GO:0007565","female pregnancy",124,0.338020452290325,1.12779552976379,0.282608695652174,0.405891619407687,0.239279673664312,1951,"tags=19%, list=15%, signal=17%","130399/133/5673/412/8434/23780/5125/6513/7076/3490/7421/64750/4313/780/10370/682/253943/7422/23641/2778/56977/113/55585/2697"
"GO:0030218","erythrocyte differentiation",114,-0.370941499795224,-1.10477919692272,0.283018867924528,0.40589247194386,0.239280176248173,2297,"tags=29%, list=17%, signal=24%","60682/836/91/5469/10013/3717/6208/79876/6777/2624/6194/4090/94081/5925/23456/51621/6670/5591/9258/23186/55904/23306/23376/3276/55027/55972/292/10019/55646/81624/54892/29127/3148"
"GO:0032409","regulation of transporter activity",107,0.344942496893263,1.10259338630648,0.285714285714286,0.40916597853014,0.241209961319484,3509,"tags=31%, list=27%, signal=23%","785/50944/6786/2946/57555/255057/80762/6844/6548/5311/51719/444/50488/23704/9446/23327/10142/1756/285966/3064/6769/407040/54602/56848/375346/1612/10681/817/11261/9143/9747/2280/10105"
"GO:0097485","neuron projection guidance",165,0.333517493041529,1.07654939320186,0.288888888888889,0.413115279781946,0.24353813827498,1668,"tags=15%, list=13%, signal=13%","4147/56134/23114/6586/1951/10512/10505/1954/2534/5797/2131/3798/90990/4853/11041/8828/115557/682/10678/27020/6654/7422/55558/6868/9638"
"GO:0008286","insulin receptor signaling pathway",131,0.359697266485107,1.14956353813159,0.292682926829268,0.417937724045828,0.246381047156445,1783,"tags=18%, list=14%, signal=15%","4915/23189/10603/1509/23433/114882/5164/79837/6714/64397/5786/143686/2260/780/1979/6654/51094/406971/4303/23235/5595/4921/5770"
"GO:0045216","cell-cell junction organization",143,0.355297543322971,1.12319446694898,0.295454545454545,0.421288423806409,0.248356338852363,1102,"tags=10%, list=8%, signal=9%","1008/9076/144100/79987/57493/23396/25861/57555/102/6714/2131/64065/201163/83700"
"GO:0018108","peptidyl-tyrosine phosphorylation",127,0.337403246078562,1.10630024590335,0.297872340425532,0.424125703105894,0.2500289608835,1783,"tags=13%, list=14%, signal=12%","4908/7448/2202/4067/5621/9094/2534/6714/2260/780/90/7422/5595/6868/4921/1489/5770"
"GO:0009144","purine nucleoside triphosphate metabolic process",213,0.313497137791344,1.08940915750845,0.3,0.425931232091691,0.251093349419394,2462,"tags=23%, list=19%, signal=19%","5563/205/23433/5208/2026/1497/7345/4833/83440/8382/6714/5230/226/523/5223/5465/57103/4536/201163/5236/51422/3988/230/4832/65018/5211/5663/526/5213/3939/7167/3099/23786/4695/5315/50808/51341/706/4535/339123/2821/271/57089/203/26471/28964/51079/3615/25939"
"GO:0031647","regulation of protein stability",302,-0.304611792278569,-1.05274558590244,0.3,0.425931232091691,0.251093349419394,2669,"tags=29%, list=20%, signal=24%","11200/80185/10474/2648/252983/54840/120379/79657/84301/55869/26272/5886/9894/1855/1385/124222/7917/6872/125150/7874/836/5202/6880/7375/10013/9026/11315/219333/3092/7756/3054/55278/8575/9100/84196/6135/4000/29116/23411/23358/8818/9675/3326/54984/10728/79589/7203/23435/57646/5591/79031/4092/54552/596/55602/10694/10574/9349/23376/3312/57805/10910/121551/3329/11331/29997/22948/3320/6125/57695/8975/10575/5292/8607/10211/6201/908/80155/5216/10856/79612/6950/10576/51616/7398/84515/6790/5347/10403"
"GO:0010001","glial cell differentiation",178,0.322843462612612,1.07774906111267,0.302325581395349,0.428618957314436,0.252677806903725,1351,"tags=12%, list=10%, signal=11%","4915/7448/1191/5270/10893/2629/2896/4035/4067/23385/79885/4669/22901/664/9463/9839/79006/9215/3459/2817/5663/5604"
"GO:0021537","telencephalon development",201,-0.332579672140686,-1.09144540704488,0.313725490196078,0.442880286017541,0.261085090806453,1397,"tags=12%, list=11%, signal=11%","23657/112840/3280/4781/8893/7531/200894/2618/51377/23028/3251/54820/200933/6434/7515/9289/56978/3014/23224/2146/9928/284403/10460/259266"
"GO:0071331","cellular response to hexose stimulus",103,0.331345114822709,1.07364357446494,0.313725490196078,0.442880286017541,0.261085090806453,957,"tags=7%, list=7%, signal=6%","5563/2621/3383/26056/51092/2729/5465"
"GO:0051260","protein homooligomerization",142,-0.332252447462711,-1.0707958121699,0.313725490196078,0.442880286017541,0.261085090806453,1398,"tags=12%, list=11%, signal=11%","9702/92799/1994/79047/3276/10600/64375/57673/3251/2521/27316/6470/1894/3788/7083/641/10721"
"GO:0007249","canonical NF-kappaB signal transduction",258,0.288166020009049,1.04113753165711,0.315789473684211,0.445159841281725,0.262428925499344,2865,"tags=27%, list=22%, signal=21%","3162/1893/8878/64116/140885/10133/10892/8837/56674/79671/10758/81603/4055/80762/7037/142678/7128/10318/8780/11043/222068/8945/10616/3315/65018/51246/7105/1540/7088/10549/10346/8717/574456/406971/84851/7422/4795/65992/148022/5587/10868/7185/55223/2697/5581/6095/28512/101/7335/27032/339123/23291/113277/23390/153090/6772/5170/57153/347734/399687/9770/10542/7187/54602/5607/79092/56848/10010/24138"
"GO:0033500","carbohydrate homeostasis",176,0.330845814833991,1.08859076285907,0.318181818181818,0.447895144628099,0.264041431056981,1119,"tags=9%, list=8%, signal=8%","7425/5563/2621/3383/56670/7466/26056/5164/648791/283450/25825/51092/2729/5547/5836/143686"
"GO:0071326","cellular response to monosaccharide stimulus",104,0.330221894216763,1.0674948838254,0.32,0.449815602836879,0.265173572228444,957,"tags=7%, list=7%, signal=6%","5563/2621/3383/26056/51092/2729/5465"
"GO:0045860","positive regulation of protein kinase activity",152,-0.32914045255603,-1.06100849816377,0.320754716981132,0.450237853439521,0.265422495787279,793,"tags=8%, list=6%, signal=8%","2547/5292/7520/55704/4216/1894/84722/2146/9928/22974/63967/1062"
"GO:0006865","amino acid transport",101,0.370570280476739,1.10559311135553,0.326086956521739,0.457075210626653,0.269453228421894,1582,"tags=23%, list=12%, signal=20%","785/4915/7439/18/1497/6567/55238/124565/6812/121260/126321/22930/145389/6506/2055/5663/206358/119559/124935/6583/54977/10955/11230"
"GO:0071333","cellular response to glucose stimulus",100,0.330803529778204,1.06355713806693,0.326923076923077,0.457236522583779,0.269548324429335,838,"tags=6%, list=6%, signal=6%","5563/2621/3383/26056/51092/2729"
"GO:0009060","aerobic respiration",178,-0.324695698836655,-1.05827685611239,0.327586206896552,0.457236522583779,0.269548324429335,3135,"tags=30%, list=24%, signal=23%","4512/1537/23530/538/4707/51142/4509/7388/1347/3419/4715/7386/5162/2395/4723/54539/4722/3421/158/8803/10632/1351/1743/4714/9377/6389/539/4720/4700/1352/11315/3420/5160/4704/6390/498/9555/388753/509/515/2631/29997/7384/8801/4712/84300/1431/2271/4436/113115/30968/3418/983/891"
"GO:0006413","translational initiation",112,-0.340183064747577,-1.04047375071395,0.327272727272727,0.457236522583779,0.269548324429335,2325,"tags=38%, list=18%, signal=31%","1967/1983/6218/1939/10480/1968/6198/4528/8669/51386/9470/84285/3646/8668/8666/8664/23513/27335/6188/9689/1653/8562/1977/7175/8893/28969/1965/56919/1982/6189/7884/56339/27161/4869/4686/83939/6193/8891/6059/5499/10657/100127983"
"GO:2001234","negative regulation of apoptotic signaling pathway",193,0.325888792016295,1.09475328746411,0.333333333333333,0.461359404096834,0.271978829755954,1553,"tags=18%, list=12%, signal=16%","7857/3162/255027/1191/7057/3383/5054/7466/8682/2907/8996/8837/2534/64114/90993/8382/6714/56917/2729/291/598/50484/754/7128/3315/54978/65018/5663/5598/54700/246330/90/27069/406971"
"GO:0042593","glucose homeostasis",175,0.332920182340452,1.08440642315454,0.333333333333333,0.461359404096834,0.271978829755954,1119,"tags=9%, list=8%, signal=8%","7425/5563/2621/3383/56670/7466/26056/5164/648791/283450/25825/51092/2729/5547/5836/143686"
"GO:0007286","spermatid development",111,-0.35201510209332,-1.08390579135937,0.333333333333333,0.461359404096834,0.271978829755954,368,"tags=9%, list=3%, signal=9%","55329/7802/22994/3021/2189/9319/83990/145508/3148/57082"
"GO:0042176","regulation of protein catabolic process",320,-0.306464567185473,-1.05087617780704,0.333333333333333,0.461359404096834,0.271978829755954,1516,"tags=13%, list=11%, signal=12%","56893/3326/79589/79643/7514/6449/4092/4478/1027/5706/23376/10399/57805/10459/51377/11146/9191/258010/29997/5702/1915/3320/11124/8975/6613/6599/3949/23450/1728/4953/55270/7430/1017/580/6790/4085/51514/81610/5347/55872/991"
"GO:0099111","microtubule-based transport",192,0.31754095817043,1.04613602654871,0.333333333333333,0.461359404096834,0.271978829755954,2749,"tags=30%, list=21%, signal=24%","4747/1740/4130/55686/7275/27067/25999/127829/79925/7345/3916/10239/8382/92104/5813/3798/90990/166379/29058/23247/63971/9371/3315/26146/112752/27152/51626/5870/55207/79443/1780/25809/9638/10749/23011/80128/9531/25911/51566/9742/2697/119032/23291/1767/8943/6647/5195/55614/220136/3064/80208/23162/152110/27342/4204/199223/23287/4137"
"GO:0048608","reproductive structure development",215,-0.311725161483761,-1.03638717371653,0.333333333333333,0.461359404096834,0.271978829755954,739,"tags=8%, list=6%, signal=8%","7026/6599/7130/675/4436/4521/57122/3021/9289/1636/6240/2189/4678/83990/81930/259266/2175/3148"
"GO:0060271","cilium assembly",301,-0.300602813037101,-1.04115963055348,0.338983050847458,0.468524690920266,0.276202882214401,1243,"tags=12%, list=9%, signal=11%","22897/1874/7419/84062/84260/5116/55764/5108/200894/55329/8100/51134/116840/7802/199221/9786/84080/22994/79598/4957/10198/93594/55704/9738/6103/219844/9662/117178/55835/347240/132320/25886/89891/23224/145508/10733"
"GO:1903825","organic acid transmembrane transport",106,0.355143937944818,1.06548385115381,0.340425531914894,0.46986309488532,0.276991892996285,1646,"tags=23%, list=12%, signal=20%","5243/7057/113235/215/124565/376497/9123/9962/121260/126321/2180/145389/10057/4363/6506/6513/2055/5663/206358/124935/788/54977/11230/6576"
"GO:0045088","regulation of innate immune response",329,0.300055691145709,1.05156345901465,0.346938775510204,0.478186824103772,0.281898865980768,1972,"tags=18%, list=15%, signal=16%","6352/23705/3134/710/3133/23643/8878/57724/2896/5817/29800/4067/1535/57169/3105/6773/57142/51114/4669/79671/2534/3916/6714/3920/56927/25827/57787/121260/81790/91445/7128/10318/338322/8780/81622/5819/127018/26524/51428/140609/7105/1540/8887/253943/10871/100507436/4795/84282/25921/148022/5770/9140/5587/3135/79132/55223/81844/5581/2634"
"GO:0061008","hepaticobiliary system development",108,-0.339236335579938,-1.07411055545353,0.348484848484849,0.479312315877413,0.282562361582627,917,"tags=13%, list=7%, signal=12%","3720/10419/4233/6598/34/6426/5111/3184/7298/144455/2146/6790/3082/79733"
"GO:0022411","cellular component disassembly",370,-0.298239896582863,-1.04463654270421,0.349206349206349,0.479312315877413,0.282562361582627,1784,"tags=16%, list=14%, signal=14%","9100/9470/1677/382/5962/80119/50810/23708/91574/11344/56893/58526/9645/23557/79643/2059/8562/4092/128077/126731/23306/9349/6603/1984/7186/23376/3312/10399/92399/6624/6597/83743/9793/6602/3396/317/6599/10211/11198/6059/6598/55192/6418/29028/81624/7443/6749/347240/26586/3159/81930/983/6790/22974/146909/7153/5347/11004/3925/9212"
"GO:0019058","viral life cycle",227,0.289381771679118,1.02096922486367,0.348837209302326,0.479312315877413,0.282562361582627,1888,"tags=19%, list=14%, signal=16%","6352/9076/1803/2621/3383/53373/5817/5125/57169/975/155382/128637/4179/5034/3916/440400/6714/5289/25827/53349/7037/950/6404/10318/4864/55337/5819/51652/7405/55207/51510/682/128866/7879/57617/137492/2040/6733/28972/23367/55223/1642"
"GO:0051251","positive regulation of lymphocyte activation",216,0.303938698422285,1.05454977364004,0.352941176470588,0.483768611178911,0.285189419729456,1124,"tags=11%, list=9%, signal=10%","6352/7784/1803/2621/3133/8741/140885/4067/975/3105/1326/10892/604/4179/2534/80381/6714/7037/6778/64115/8744/567/80380"
"GO:0002440","production of molecular mediator of immune response",144,-0.312043101938382,-1.04009866408676,0.353846153846154,0.484339141521462,0.285525756592927,1425,"tags=15%, list=11%, signal=13%","56941/1653/5591/4092/7186/3329/84542/115004/10459/11331/4292/55183/6929/4436/22976/2956/165918/7468/10721/79915/9156"
"GO:0006368","transcription elongation by RNA polymerase II",110,-0.362241195899246,-1.10760709082431,0.355932203389831,0.486522501461134,0.286812882586361,2633,"tags=36%, list=20%, signal=29%","57117/10001/5438/55656/9282/400569/92105/9440/2963/84337/55795/9442/90390/80789/26610/51003/9477/5469/2962/54973/25920/6837/29079/123169/56943/10915/54623/112950/55726/7936/7469/55193/51574/4686/3192/11198/165918/25896/142/2146"
"GO:0030902","hindbrain development",111,0.334063853257794,1.05373096034404,0.358974358974359,0.490004944550399,0.288865839105074,679,"tags=10%, list=5%, signal=9%","6712/6751/5270/18/2629/23385/25861/4669/51150/1312/8861"
"GO:0106106","cold-induced thermogenesis",111,0.342301096246848,1.05594970982132,0.36,0.490054945054945,0.288895315211105,2505,"tags=25%, list=19%, signal=21%","2034/170394/10912/1649/25979/6778/2180/55818/201163/1051/9746/23175/51094/3297/7422/6868/9658/468/5565/2778/2697/3953/51043/23135/4012/7067/3480/6009"
"GO:0071322","cellular response to carbohydrate stimulus",111,0.331456014762357,1.03622217576147,0.36,0.490054945054945,0.288895315211105,957,"tags=7%, list=7%, signal=7%","5563/2621/3383/26056/51092/2729/5606/5465"
"GO:1905039","carboxylic acid transmembrane transport",103,0.357186175724303,1.07406869047386,0.361702127659574,0.490848624935138,0.289363202335761,1646,"tags=23%, list=12%, signal=21%","5243/7057/113235/215/124565/376497/9123/9962/121260/126321/2180/145389/10057/4363/6506/6513/2055/5663/206358/124935/788/54977/11230/6576"
"GO:0033674","positive regulation of kinase activity",162,-0.314874136677201,-1.04476957237581,0.362068965517241,0.490848624935138,0.289363202335761,793,"tags=7%, list=6%, signal=7%","2547/5292/7520/55704/4216/1894/84722/2146/9928/22974/63967/1062"
"GO:0031348","negative regulation of defense response",178,-0.295966385876413,-1.0216607351746,0.362068965517241,0.490848624935138,0.289363202335761,1562,"tags=14%, list=12%, signal=13%","79102/406948/4790/5925/23170/143684/90268/9258/8815/5094/29883/384/56339/5292/7130/3949/708/55646/142/10212/7525/3082/145581/55872/9212"
"GO:0034762","regulation of transmembrane transport",269,0.299217704008987,1.05363321683014,0.363636363636364,0.492300049677099,0.290218840693388,1960,"tags=17%, list=15%, signal=15%","785/7057/57463/113451/8514/50944/23433/114882/8682/4067/6786/5621/1535/25999/2946/967/57555/2534/255057/775/65125/6844/2180/6506/7779/51422/6548/5663/7220/23479/5371/124935/1739/5026/5311/51719/9843/444/2040/50488/3099/274/23704/5587/6253/5581/9446"
"GO:0001889","liver development",105,-0.343044947255104,-1.06963172394771,0.365079365079365,0.493280238924838,0.290796678106416,917,"tags=13%, list=7%, signal=13%","3720/10419/4233/6598/34/6426/5111/3184/7298/144455/2146/6790/3082/79733"
"GO:0048588","developmental cell growth",167,0.330212148062932,1.05967571243948,0.365853658536585,0.493280238924838,0.290796678106416,2764,"tags=26%, list=21%, signal=21%","84258/6586/27185/57142/10505/1954/2131/9962/23499/5465/118813/3475/8408/9746/65059/8828/9150/4882/780/6049/406971/7422/55558/8239/23011/80128/2017/55364/1020/3676/4692/6792/2932/23327/23767/10479/80208/4204/5802/57698/4137/9423/8085"
"GO:0030832","regulation of actin filament length",117,0.328057564387973,1.04231820860544,0.365853658536585,0.493280238924838,0.290796678106416,2447,"tags=16%, list=19%, signal=13%","57731/6712/23189/89848/2934/29767/1739/585/2017/54961/274/51474/5581/253725/4703/10344/2885/8440/9873"
"GO:0045727","positive regulation of translation",120,-0.325539853740934,-1.00973914227698,0.36734693877551,0.494620674356699,0.291586886470836,2271,"tags=34%, list=17%, signal=29%","63935/6741/7555/55226/29081/6198/84881/65109/55005/54931/3646/6154/8664/23107/5591/285367/1994/79072/8893/1984/1982/3276/4904/602/28958/10600/56339/9775/55132/27161/10492/6125/1660/4869/5935/84300/3192/10657/708/3184/23178"
